GWAP,LWAP,FLOW_MIN,RESERVE_GWAP_Fr,RESERVE_GWAP_Ru,RESERVE_GWAP_Rd,RESERVE_GWAP_Dr,Hourly Demand,RAINFALL_Davao City,TMAX_Davao City,TMIN_Davao City,RAINFALL_Surigao,TMAX_Surigao,TMIN_Surigao,RAINFALL_Zamboanga,TMAX_Zamboanga,TMIN_Zamboanga,RAINFALL_Dipolog,TMAX_Dipolog,TMIN_Dipolog,RAINFALL_Butuan,TMAX_Butuan,TMIN_Butuan,RAINFALL_Malaybalay,TMAX_Malaybalay,TMIN_Malaybalay,RAINFALL_General Santos,TMAX_General Santos,TMIN_General Santos,RAINFALL_Cotabato,TMAX_Cotabato,TMIN_Cotabato
3635.8776997990394,3858.524321,0.0,591.1998377851543,2.136556944444444,421.07052152777777,0.0,41759.0,4.4,34.5,24.6,0.0,32.3,25.2,6.8,30.0,25.0,2.2,32.4,23.8,2.1,33.0,25.1,55.6,30.5,19.8,-1.0,30.5,22.3,11.7,33.1,22.6
3563.2463995089106,3769.527208,0.0,1.25e-05,0.0,188.24245659722223,4.218843282207006e-06,40730.0,62.1,32.5,24.0,26.9,34.0,24.0,4.6,32.8,24.5,37.3,33.2,23.7,20.4,33.0,23.7,33.8,30.5,19.0,7.2,30.2,22.0,4.4,30.8,23.6
2961.3814698594615,3127.762233,0.0,0.0,0.0,276.5460789855072,0.0,40107.0,-1.0,31.9,25.1,0.9,29.0,24.6,0.1,31.1,24.4,-1.0,31.8,23.9,4.8,30.7,24.8,5.2,30.0,20.0,0.0,29.9,22.5,-1.0,30.5,23.4
3307.569854689811,3495.002813,-922.5,1.2875536480686696e-05,5.640423031727379e-06,204.90611880141012,1.600365536739298e-05,41675.0,25.8,32.7,24.6,0.0,32.0,25.0,-1.0,33.4,24.7,0.0,33.5,24.4,1.0,33.0,23.7,22.6,30.6,19.1,0.0,32.1,23.2,0.0,34.0,23.1
3039.5805027160354,3231.612347,-337.5,60.79607008368202,0.0,231.86603540669856,0.0,39295.0,15.0,33.6,24.3,16.4,33.0,24.0,0.0,32.4,24.0,2.1,33.0,23.3,17.8,33.2,24.5,-1.0,32.0,20.0,0.0,30.9,23.4,0.0,33.5,23.0
1264.305984373246,1336.905523,0.0,0.0013675622043224,4.688578059336386e-06,389.77594220527305,0.0,36376.0,0.0,32.2,24.8,2.6,31.6,24.4,-1.0,32.9,25.0,0.0,33.4,23.7,-1.0,30.5,24.5,29.0,28.6,20.0,6.0,30.4,21.9,0.8,33.5,23.2
2729.5631003112976,2884.098077,0.0,0.0034372300191863,4.6172663852952e-05,4.724560673473961e-05,1424.3112248690672,41302.0,0.0,33.0,25.1,6.8,32.2,26.0,0.0,34.2,24.4,0.0,32.3,23.7,39.0,32.8,24.4,30.4,29.2,19.5,1.0,29.5,22.7,-1.0,34.2,23.0
3548.5875750857685,3745.589791,0.0,59.42097056531185,149.24697334148044,1750.0269233668823,1463.567929002996,42508.0,48.8,33.5,23.8,0.0,33.5,25.2,-1.0,34.4,25.0,11.7,33.4,25.0,7.6,34.0,24.3,9.6,30.0,20.0,0.0,32.4,23.6,0.0,34.0,23.3
2778.111299933292,3390.53705,-9615.0,1372.891724902384,32.08074262071319,0.0013611357172828,1365.1224275826278,39211.0,15.0,32.9,24.2,0.5,33.2,25.0,0.1,34.6,25.0,2.3,32.9,24.0,0.2,33.6,24.6,1.0,30.6,19.8,0.4,32.5,23.9,53.0,33.2,23.0
3200.0531075914237,3345.941778,0.0,36701.47942403244,39.38885155296048,0.0010574129571988,1333.3333333333333,42342.0,0.6,31.8,24.2,0.0,33.0,25.0,0.1,33.9,25.4,1.6,33.6,24.0,-1.0,33.7,25.0,1.8,30.0,19.0,1.4,32.4,22.8,4.5,33.0,22.9
3182.1180801829128,3322.614804,0.0,487.43348608864176,0.0,7.747175508929034e-06,1333.3333333333333,42340.0,4.0,33.7,25.7,0.0,34.2,25.4,14.8,33.4,23.8,0.0,33.3,25.3,0.2,33.4,25.4,21.6,32.0,20.8,0.0,34.0,23.5,-1.0,33.5,23.8
3498.0041133643385,3644.265584,0.0,304.32028904199467,176.06356303592122,0.0,14.948348611111111,40528.0,0.0,32.3,25.5,-1.0,34.0,25.9,0.0,30.5,24.0,0.9,34.1,25.3,0.0,34.4,25.0,1.0,31.8,19.7,0.0,33.3,23.0,-1.0,34.4,24.0
3067.598225406312,3202.190174,0.0,475.6351927988698,0.0,2.9090909090909093e-06,4000.000000694444,37550.0,21.5,33.5,26.0,35.4,31.0,24.4,-1.0,35.7,26.0,9.9,34.5,25.7,6.4,33.0,25.1,1.2,32.0,19.5,6.2,30.9,23.8,20.6,35.8,23.8
3419.315584344026,3558.606747,0.0,627.3375777507714,35.39930798611112,0.0,0.0,40769.0,15.8,30.7,25.0,12.7,29.0,24.2,17.7,30.3,24.1,46.9,32.2,24.0,8.5,29.5,24.5,0.1,28.0,20.0,0.6,30.4,23.1,13.2,33.8,23.0
3824.980042530291,3983.141341,0.0,34.575646922773174,35.46997013888889,3.194444444444445e-05,6.944444444444445e-07,41293.0,25.3,32.5,24.8,6.4,32.0,24.5,19.4,33.9,23.5,14.1,33.0,24.0,20.4,33.0,24.0,12.1,31.8,21.0,8.2,31.3,23.0,1.0,33.4,22.6
4010.9872256086624,4178.037789,0.0,33.39464949466961,34.367523611633715,1.6724738675958187e-05,0.0,41568.0,0.0,33.7,26.4,6.5,30.0,25.5,0.0,34.9,25.4,1.0,32.2,25.3,0.0,33.5,24.8,0.6,32.6,20.6,0.0,32.9,23.2,-1.0,33.6,23.0
4528.859816696685,4738.98359,0.0,68.46206001092028,70.39071006944442,0.0,1.6666666666666667e-05,43403.0,2.7,33.7,26.0,1.4,32.0,25.0,0.0,36.3,25.4,1.0,33.2,25.0,-1.0,33.7,24.5,1.0,31.5,20.0,0.0,30.7,23.5,9.8,33.4,22.9
4999.894540753646,5221.381393,0.0,328.43173878992764,389.72564703555935,3.439952148019605e-05,6.944444444444445e-07,43316.0,1.1,33.5,25.6,0.1,33.2,25.0,0.0,34.8,24.5,-1.0,32.4,25.1,0.0,33.9,25.4,0.0,33.5,19.8,0.0,31.6,23.8,10.6,34.4,22.9
4091.571683311113,4329.154294,0.0,5.108786342340029e-05,14.495828260869564,0.0,0.0,40357.0,5.4,29.8,24.6,12.0,31.2,25.0,16.8,33.2,24.0,2.0,34.7,25.5,6.4,32.5,24.8,3.6,31.5,20.6,10.2,30.4,23.8,5.2,31.8,22.8
3569.8381946665363,3759.379766,0.0,3.963249864889209e-05,14.684670652173914,0.0,0.0,37014.0,24.1,33.4,23.7,47.0,30.6,24.0,0.0,33.3,24.5,2.8,31.4,24.3,2.2,30.2,25.1,3.6,30.1,19.5,0.2,30.4,22.0,16.4,31.4,22.7
4616.774551548209,4931.581499,0.0,379.5119793457344,125.21055816203142,0.0,0.0,41780.0,1.2,33.6,25.6,0.0,33.0,24.5,0.0,33.5,26.5,0.0,33.3,25.2,0.0,32.7,25.0,0.0,32.5,21.0,-1.0,32.1,24.4,-1.0,33.4,24.2
4981.041221602134,5323.330205,0.0,209.4408448918089,325.76323782542113,0.0,5.555555555555556e-06,43214.0,2.2,33.9,26.0,0.0,33.0,26.1,0.3,33.3,26.3,1.5,32.7,25.2,-1.0,33.1,25.6,30.8,30.0,20.8,6.8,32.4,23.9,12.1,32.4,23.8
4382.460128900634,4646.703195,0.0,249.5680753217078,320.814921875,0.0,5.925925925925926e-06,42106.0,0.0,32.9,25.0,-1.0,32.1,27.0,23.6,32.7,24.0,0.0,32.2,24.2,22.3,32.8,24.1,35.5,27.8,20.4,-1.0,30.8,22.8,1.0,30.6,23.6
3619.245872644887,3821.240501,0.0,216.8721697233915,525.7996663194444,0.0001043550855711,0.0,40533.0,0.2,32.8,24.5,0.2,32.6,26.5,1.6,30.2,24.6,28.0,31.7,24.1,16.7,33.6,23.9,5.2,27.5,20.2,0.8,31.6,22.2,2.6,30.2,22.8
3529.143506348373,3738.19365,0.0,174.21705635259454,50.19268125,2.9217391304347823e-05,0.0,41012.0,0.0,33.7,23.8,0.0,33.2,26.0,6.8,32.7,24.6,3.9,33.0,24.0,1.0,33.2,24.5,1.0,29.0,19.0,-1.0,33.4,22.1,1.4,30.9,23.2
3762.1207208319233,3988.148459,0.0,183.07962660387415,309.66066249999994,3.4774141948047435e-05,0.0,39695.0,0.7,33.8,26.4,0.0,33.6,25.0,9.6,34.1,25.1,0.2,35.0,24.9,35.8,33.5,23.8,0.0,29.5,19.2,1.2,33.1,23.1,0.0,33.4,23.0
3604.977415313172,3795.750845,0.0,33.59269277295114,88.99946736111112,3.475238922675934e-05,0.0,37131.0,0.4,31.5,26.0,0.4,33.4,25.4,0.0,32.5,24.2,19.6,32.2,24.5,2.2,32.2,24.0,35.8,26.0,19.0,0.0,31.4,23.8,7.4,32.4,23.2
4199.377758586206,4483.498508,0.0,359.32921497220156,245.14399131944444,0.0,17.717379861111112,42549.0,3.6,32.2,26.0,0.0,34.4,25.8,0.0,33.5,24.0,0.2,34.4,25.3,0.4,34.5,24.8,1.0,29.5,21.0,2.0,31.4,23.7,0.0,33.0,23.4
3634.699421542308,3860.573708,0.0,3.781401000310831e-05,0.0,0.0,1333.3333333333333,41456.0,3.2,30.1,24.6,21.2,31.4,25.0,0.8,32.4,23.7,17.5,32.6,24.2,23.4,29.0,23.5,5.7,26.5,20.0,7.0,28.1,23.0,11.6,31.2,23.3
3531.412755466315,3716.103394,0.0,314.2438914123741,210.19592821969695,6.25e-06,29.592422222222226,40278.0,12.2,31.7,24.9,2.2,28.0,25.0,1.0,33.5,23.9,10.3,30.5,23.7,2.1,28.5,23.7,2.6,26.6,20.0,8.6,30.4,23.3,17.5,32.3,23.2
4701.491007,5011.918627,0.0,337.73083689350403,333.0789867595819,0.0,0.0,42656.0,0.0,33.5,24.7,0.5,32.2,25.2,0.0,33.7,24.8,0.0,32.7,24.1,18.6,32.9,24.2,16.0,29.0,19.5,0.0,31.3,22.6,9.0,34.6,22.8
5581.891590411488,5968.25518,0.0,838.3382022821576,889.3294624535316,0.0,27.514213888888893,43186.0,7.6,33.0,25.8,14.4,32.2,25.4,1.7,34.4,25.0,17.9,32.6,24.4,0.0,33.0,25.2,34.8,29.5,20.2,0.4,31.8,23.7,5.0,32.5,22.9
3454.411834366922,3646.906816,0.0,1.466768525592055e-05,27.3651765323993,0.0,0.0,39314.0,17.6,33.5,24.3,1.0,31.0,25.0,13.4,29.1,25.1,8.4,30.9,24.3,0.0,33.2,24.8,40.3,26.8,20.1,5.6,27.0,23.4,17.0,29.3,22.9
1720.750847870392,1812.590257,0.0,140.65373057703667,33.96312708333334,0.0002795138888888,2666.6666666666665,36269.0,0.5,32.0,26.1,-1.0,30.0,26.0,0.5,31.8,25.4,2.7,31.2,24.6,0.3,33.0,24.5,-1.0,28.8,20.4,0.0,31.3,23.7,4.0,31.0,22.8
3068.080198358367,3269.35476,0.0,938.3705336990972,65.31244756944444,2.0833333333333334e-06,1333.3333333333333,40869.0,1.4,32.4,26.5,20.8,30.4,24.2,0.0,32.7,27.2,5.7,31.4,24.0,0.9,33.2,25.0,2.2,27.5,20.0,8.2,31.1,22.9,-1.0,32.5,22.9
3062.5468662751487,3197.668874,0.0,1582.2241712751825,0.0,6.944444444444445e-07,1.388888888888889e-06,40517.0,3.4,33.5,24.4,0.0,33.0,26.4,0.0,34.4,26.3,0.2,34.2,25.5,0.0,34.0,24.8,-1.0,28.0,19.5,2.2,28.5,22.6,0.2,29.3,25.6
3823.185949832126,3997.796553,519.0,339.9304233015407,334.5661521663778,7.621430118722354e-05,3.1249999999999997e-06,42646.0,0.0,33.7,27.7,0.2,33.8,24.9,0.0,34.9,25.8,12.5,34.8,24.9,8.0,34.0,25.2,0.0,28.5,20.0,0.0,33.1,22.6,0.0,32.8,22.8
4414.544910167411,4783.522357,223.5,1309.5046270094565,191.83630589878396,0.0,13.96935451388889,43758.0,-1.0,32.9,26.8,3.0,34.0,25.6,4.0,33.9,24.1,1.4,34.3,25.5,0.9,34.2,24.0,8.2,26.8,19.8,0.0,30.1,23.0,-1.0,33.6,22.5
5054.378951362743,5489.300578,4130.0,1831.9268682400932,664.5257218444182,16.73092282039145,64.75788534447557,41964.0,5.6,31.3,24.6,0.0,31.0,23.0,0.3,31.2,24.5,-1.0,32.5,24.5,2.9,31.0,24.5,3.6,27.4,19.4,-1.0,30.4,24.1,0.3,31.0,23.0
3804.693492519366,4101.800092,0.0,1477.2788979823106,70.86883888888889,0.0,0.0,40848.0,0.0,33.2,26.7,0.0,31.9,26.0,0.0,34.8,25.5,0.0,32.9,25.2,0.2,31.8,25.0,3.6,30.0,19.8,0.0,31.1,22.7,0.0,30.5,23.0
3541.499121931589,3739.758101,0.0,35.94254735013032,26.956898523023455,0.0,9.375e-06,38892.0,0.0,33.3,25.2,0.0,32.2,26.5,0.0,34.7,24.7,0.0,33.8,24.5,0.0,33.5,25.2,2.2,30.2,19.2,0.0,33.4,21.8,0.0,33.2,23.2
8469.872807328991,8722.613008,15170.0,3303.0006993055554,1696.7471354313138,0.0069502300677287,176.9470790344867,44621.0,0.0,32.9,25.6,0.0,34.5,26.4,0.0,35.2,24.5,11.8,34.5,24.0,0.0,35.0,25.2,0.0,31.0,20.0,0.0,32.0,22.8,0.0,35.2,24.0
4052.6180629393,4256.484763,2430.0,111.88112304031932,81.9472253450181,1.7117768020897014e-05,6.944444444444445e-07,44554.0,-1.0,33.5,25.6,0.0,34.6,24.0,0.0,35.4,24.0,-1.0,34.9,24.0,0.0,34.7,25.4,0.0,30.5,18.5,0.0,32.4,22.2,0.0,33.6,23.0
4563.620890434706,4784.159338,4185.0,211.0407418891646,156.87358491809616,0.0033345184694445,0.0,44929.0,0.0,34.1,25.7,0.0,34.8,26.2,0.0,36.2,25.0,0.0,34.4,24.0,0.0,35.0,24.6,0.0,31.0,18.0,0.0,33.0,22.2,0.0,34.3,23.6
6988.589920709373,7269.462806,5515.54,1424.6128721728735,850.4475575925954,7.443398253226721,43.39802604166667,44824.0,0.0,34.0,25.2,0.0,34.6,25.5,0.0,36.1,25.0,7.7,34.1,24.2,-1.0,34.7,23.6,5.8,31.2,18.6,0.0,33.6,23.1,0.0,33.8,23.3
9528.819936356094,9824.855565,34830.4,3245.9904009549273,1939.631514019954,32.71886146291031,172.72102990091057,46857.0,1.6,33.9,23.8,0.0,35.4,26.0,0.0,35.7,24.4,0.0,34.0,24.3,0.0,35.1,23.5,1.0,33.4,19.5,0.0,33.6,24.4,0.0,34.8,23.2
3979.575520401303,4165.390072,27044.17,4.168012924071082e-05,0.0,7.6557617148526464,0.0,43957.0,0.7,34.2,26.4,0.0,34.6,26.2,0.0,35.2,24.4,0.0,33.9,23.9,0.0,33.2,24.0,0.0,33.0,19.2,0.0,33.2,24.2,2.0,34.9,23.0
3787.546503557507,3953.164204,30266.85,11.950176497410688,0.0,1.2055728500219627e-05,4.166666666666667e-06,41882.0,0.0,35.0,26.2,0.0,33.8,25.6,0.0,33.4,23.4,0.0,33.7,23.7,0.0,34.3,23.6,0.0,32.0,18.8,0.0,33.4,22.9,3.2,34.8,23.2
9424.158967311878,9762.160386,41862.39,3174.7775473970933,1872.5717382597695,0.0,99.09244305555556,47207.0,0.0,34.5,26.1,0.0,34.0,27.0,0.0,34.7,25.2,0.0,33.5,23.7,0.0,35.0,24.1,0.0,31.0,19.8,0.4,32.7,22.3,5.0,32.2,23.3
7967.238023774568,8236.648638,37161.72,2337.082765395324,1304.8573019428725,1676.7949688420456,136.60553819444445,47897.0,0.0,35.1,26.3,0.0,33.5,25.6,3.2,35.3,25.1,0.0,34.0,24.4,0.0,35.0,25.4,0.0,30.5,20.0,-1.0,31.8,22.8,0.3,24.6,23.4
4331.6074641503355,4534.866408,37635.74,136.6492034722222,94.6264848296074,0.0,6.944444444444445e-07,47671.0,0.0,35.9,26.5,0.8,33.7,26.4,28.3,33.9,26.1,30.5,32.9,25.0,0.0,34.5,26.0,1.4,30.5,20.2,2.0,30.5,23.6,49.6,33.2,23.8
4322.520346305342,4507.709559,41652.27,220.5370831996577,188.28800153279013,1.4564394870030957e-05,1.9097222222222225e-05,47034.0,0.2,33.7,25.2,-1.0,31.2,24.8,9.8,30.9,24.9,1.2,31.2,25.0,0.0,33.6,24.6,7.4,27.0,19.7,1.6,30.2,23.4,6.1,32.4,23.6
3935.600603726409,4096.805631,39542.18,129.72219930555556,88.53943917610941,2.042287540410984e-05,0.0,45863.0,19.6,32.7,25.2,-1.0,33.8,25.2,43.5,31.0,23.9,1.6,31.3,24.5,-1.0,33.8,25.1,8.1,28.0,20.2,0.4,30.8,23.7,10.6,31.4,23.2
3322.396591906384,3462.966231,32293.86,1.525293666253468e-05,0.0,1.5883847891566264e-05,5.208333333333334e-06,42419.0,0.0,32.1,25.8,122.2,32.6,24.0,21.8,28.4,23.2,-1.0,31.0,24.0,0.0,32.8,25.1,17.5,28.4,20.0,20.6,28.5,22.5,-1.0,30.4,23.2
2845.6688400460102,2952.515731,28906.79,2.0833333333333334e-06,0.0,2.911444362775514e-05,5.208333333333334e-06,39940.0,17.8,33.7,24.6,2.5,31.4,25.7,0.1,32.8,24.5,3.0,33.2,24.4,0.0,33.0,25.0,7.9,29.6,20.5,0.0,29.6,23.4,-1.0,33.5,23.6
3083.9841453077142,3205.533039,24237.01,0.0,0.0,0.0,6.2513623087318535e-06,43601.0,11.7,31.4,25.3,1.5,30.4,24.2,0.0,33.4,23.8,0.0,32.4,24.2,-1.0,33.2,25.3,0.2,30.5,20.0,1.0,29.5,22.5,-1.0,32.0,23.4
3570.675714887017,3615.670504,23999.25,443.77862977470295,9.497390878131394,0.0030823880653331,0.0,43986.0,6.7,32.7,25.6,122.2,31.4,24.0,-1.0,33.6,25.4,1.2,31.8,24.6,0.0,33.1,25.2,2.0,28.5,21.0,-1.0,31.4,23.1,-1.0,32.2,23.0
3913.7774849185344,4084.943821,63941.11,3815.6074971340818,24.61850065467591,12.79756642946294,5.208333333333333e-06,46865.0,5.0,32.9,24.6,18.4,31.2,24.6,61.0,33.3,23.2,10.3,30.7,24.0,32.0,32.2,24.2,12.4,28.0,20.8,3.0,28.6,23.9,31.8,32.6,23.0
3647.315482348721,3810.484167,63958.53,3547.611497890059,0.0,8.367772917238077e-06,0.0,46508.0,0.0,31.3,25.6,9.2,31.4,24.4,7.0,32.0,23.6,0.0,32.3,24.7,0.0,32.3,24.0,29.2,27.5,19.1,0.0,30.7,22.8,3.0,31.2,22.8
3914.0167056546343,4151.243874,56064.69,0.0011373057500116,0.0,8.34480744356824e-06,6.944444444444445e-07,46036.0,3.7,33.3,24.4,0.5,31.2,24.0,0.1,33.4,25.0,0.0,33.4,25.0,0.1,32.5,23.8,6.2,29.6,20.1,-1.0,29.5,22.9,3.0,30.3,22.9
2528.9812777658185,2634.632019,9292.5,3.946077444826989,4.003712152777777,7.259118259102128e-05,0.0,40191.0,6.1,32.3,24.0,13.8,33.6,24.9,2.1,32.8,24.0,1.7,33.2,25.0,0.4,34.0,24.2,28.0,29.5,19.4,0.2,30.2,23.3,10.8,30.4,23.3
2039.49442426899,2130.731821,0.0,28.067230920458982,21.25627314335454,0.0001339962165774,1333.333345486111,36655.0,15.6,32.3,24.8,12.4,33.0,24.6,0.0,34.3,24.8,0.0,33.7,24.4,5.8,32.0,24.1,2.4,30.4,20.2,11.2,31.8,23.0,-1.0,33.8,23.6
2116.0165361844206,2406.838687,6522.28,6.211237623039859e-05,0.0,393.4677575652174,1334.219657986111,37732.0,29.4,31.4,24.6,1.0,31.2,24.2,1.0,31.9,24.1,-1.0,33.7,25.1,26.7,28.8,23.0,0.4,30.5,20.0,0.4,29.4,23.4,16.0,32.6,23.0
7870.787589975366,8310.145687,66705.71,1393.5875944870952,1517.832931234958,0.0065975874751414,4.255957986111111,46240.0,1.7,32.7,25.2,0.0,32.6,25.0,5.8,33.6,23.5,0.1,32.6,24.4,-1.0,32.5,23.6,10.5,29.4,20.5,0.4,28.8,23.3,11.1,32.2,23.4
5790.884198791676,6122.011463,38916.71,207.14510409586055,214.16203954140488,0.0,0.0,44529.0,1.7,31.7,24.5,7.9,33.2,24.8,-1.0,32.8,24.6,7.9,32.8,23.8,43.4,33.0,23.8,57.0,28.5,19.8,-1.0,30.4,22.2,34.8,30.0,22.8
6576.726572238715,7021.918109,34805.74,576.1496961457935,567.165859375,8.333333333333332e-06,0.0,44938.0,14.0,33.0,23.9,0.9,32.8,25.9,0.0,34.4,24.6,0.6,33.3,24.0,0.0,32.4,23.8,6.4,30.0,19.2,0.0,33.2,23.2,0.0,33.8,23.0
7322.05206,7841.748723,24630.29,957.2731726107282,1015.619981184669,3.339130434782608e-05,1334.7028645833334,44258.0,0.0,33.2,25.0,-1.0,33.5,26.6,0.0,34.2,24.6,0.0,33.2,24.7,0.0,33.0,24.5,2.6,30.5,20.0,0.0,30.6,22.7,0.0,30.5,26.0
4651.919551600843,4850.296314,-10544.18,393.5239535702297,323.1041933736314,0.0,0.0,40413.0,0.4,34.3,24.3,0.0,33.6,26.5,2.5,34.1,25.8,0.0,34.0,24.4,0.0,33.7,24.2,12.9,28.5,19.6,0.2,31.6,22.5,-1.0,33.0,23.4
3501.793335184125,3639.770399,-15253.5,2.083333333333333e-05,3069.9889499881624,199.27167882674357,0.0,36438.0,-1.0,33.4,26.6,-1.0,33.6,26.0,16.1,33.1,25.8,2.2,35.0,25.1,0.0,34.3,25.0,55.0,29.6,20.8,12.2,29.9,24.0,1.0,33.2,23.0
3733.467297087805,3887.732876,-11217.25,6.337470859174261e-05,3034.6997494623656,8.602150537634407e-06,0.0,37004.0,0.6,33.1,25.0,0.0,33.4,25.0,50.1,31.0,24.6,3.5,31.8,24.7,3.1,34.1,24.7,26.5,27.0,20.5,1.8,33.1,23.1,5.0,31.0,23.1
5158.557054482598,5474.752835,-26457.4,507.4774597838671,3772.4726252631576,2.713450292397661e-06,3.1249999999999997e-06,39769.0,0.0,33.2,26.4,0.0,32.8,25.2,0.0,33.4,23.8,-1.0,33.6,24.5,0.0,32.2,24.7,-1.0,29.0,18.5,0.0,33.3,22.2,0.0,32.3,23.7
6125.462640806655,6479.952315,-29534.24,1096.7198085391274,5048.128772253129,0.0,12.565759027777776,41527.0,0.0,34.2,25.3,0.0,33.8,27.3,0.0,34.3,24.8,0.0,34.2,25.0,0.0,34.7,25.1,0.0,29.0,18.2,0.0,32.9,22.5,0.0,33.5,22.6
6910.124615885607,7239.434567,-27009.07,1688.2879131466536,2514.0886639762616,0.0,38.02320694444444,42163.0,0.0,33.9,25.9,0.0,34.0,27.5,0.0,34.9,25.0,0.0,35.0,24.8,0.0,33.7,25.0,0.8,30.6,19.5,0.0,33.8,22.8,0.0,35.8,22.8
6574.670509869514,6894.424877,-18140.24,1320.1941487581698,1399.6460849889625,0.0,27.871490277777777,42516.0,0.0,33.7,25.7,0.0,34.0,26.2,0.0,34.8,24.3,0.0,34.7,24.6,0.0,34.5,25.2,19.6,31.2,20.2,0.0,33.4,22.5,0.0,35.0,23.4
4389.569115979731,4604.842205,-16070.22,240.9276161721552,232.62533055555556,8.333912077227585e-06,0.0,41075.0,1.3,32.7,27.0,0.0,33.8,26.2,0.0,33.0,24.8,0.0,34.9,25.0,0.0,35.3,25.7,14.8,29.5,20.0,0.0,31.8,23.2,0.0,34.6,23.7
3631.9176910968754,3801.665579,16519.55,1.5838832928100034e-05,0.0,0.0,6.944444444444445e-07,40507.0,0.2,33.3,25.7,0.0,34.6,26.0,0.0,34.0,24.2,0.0,33.8,24.9,0.0,34.5,26.0,1.0,31.0,20.1,0.0,31.3,22.8,0.0,31.5,23.5
7577.766551063181,8039.053013,827.56,2125.237840069801,2438.5449348790994,0.0,16.523744097222224,43981.0,0.0,32.5,26.3,0.0,34.8,26.0,0.0,34.5,25.9,0.0,34.1,24.7,0.0,35.1,24.3,0.2,32.4,19.8,0.0,33.6,24.3,0.0,34.4,23.2
8779.062819220402,9251.650318,-3607.06,2828.961346608874,2797.400613527181,0.0,77.17809340277779,44776.0,4.2,32.6,24.9,0.0,33.8,25.2,2.8,35.8,24.5,0.0,34.9,25.3,0.0,35.0,26.2,2.0,32.8,20.5,4.0,33.5,23.0,2.0,34.6,23.3
7458.943013927354,7875.863646,1275.5,1637.7060401990395,1637.8047416666666,0.0,6.023035069444446,43960.0,-1.0,32.4,25.1,0.0,32.4,25.0,12.0,34.1,24.5,13.7,33.3,24.7,12.8,33.7,24.4,1.6,31.0,20.2,2.2,32.7,22.1,43.4,33.8,23.2
8495.340244024525,8970.832666,10033.33,2535.6620619153477,2570.000234722222,0.0,151.16569554049548,44280.0,5.7,33.5,25.0,-1.0,33.8,25.7,0.0,33.4,25.2,0.2,32.3,24.8,0.1,33.5,24.4,7.8,32.5,19.8,-1.0,32.0,22.3,3.0,32.6,23.0
8049.457526,8632.069209,28287.23,2290.1170318502905,2314.8826097222222,4.166666666666666e-06,169.69611840277778,45101.0,108.6,35.0,24.0,0.0,33.8,25.9,0.0,34.3,24.7,0.2,32.6,24.9,2.0,33.0,24.0,2.4,30.0,19.5,-1.0,32.3,23.9,-1.0,32.4,23.4
3511.7755107603293,3675.076152,54700.43,3.334619837900424e-05,0.0,0.0,0.0,44157.0,0.0,32.8,24.8,0.0,32.8,25.7,-1.0,34.9,25.3,0.0,33.7,24.1,10.6,33.3,24.2,22.2,32.5,21.0,0.0,32.2,22.9,0.0,31.2,23.2
3964.5011057418633,4135.525392,50766.22,52.7081041922788,515.6447245630594,426.6942383135079,0.0,41451.0,-1.0,32.7,25.1,0.0,34.6,26.2,0.8,31.6,23.0,-1.0,33.8,24.5,0.4,33.2,23.1,28.0,29.0,19.0,16.4,32.2,22.8,9.4,32.2,22.8
4844.824412443156,5121.450371,36447.04,0.0,354.78939729195724,0.0,0.0,44949.0,1.8,33.4,24.0,22.4,33.8,24.8,0.0,33.8,24.4,23.0,32.9,24.0,0.0,33.0,25.0,0.0,30.8,19.8,1.0,31.9,23.2,14.4,33.4,22.8
5982.992286478046,6305.984038,32204.35,0.0,1092.97298463488,23.50160730133529,23.125860235604826,44842.0,4.8,34.6,24.4,2.6,31.3,24.8,15.6,33.2,23.0,1.0,33.0,23.9,0.0,32.9,24.5,3.2,30.5,20.0,0.6,31.6,23.4,15.4,33.8,23.0
4659.580011109782,4886.435485,35082.34,0.0,340.00320554719417,0.0,3.819444444444444e-06,44781.0,-1.0,33.0,24.8,-1.0,32.9,25.5,31.3,32.3,23.5,14.2,32.2,24.2,-1.0,33.0,24.2,7.5,30.5,20.0,8.4,29.8,23.0,5.2,33.0,23.4
4456.397884673565,4676.905977,42140.6,0.0,1220.6980098628535,2.808671834302765e-05,0.0,45634.0,-1.0,34.1,25.2,-1.0,33.0,25.5,1.0,29.1,23.2,0.2,32.2,24.5,17.7,32.4,24.3,25.4,29.0,19.5,0.0,31.6,22.6,1.5,31.8,23.0
4772.711291470987,5009.831234,53973.67,0.0,721.3008933287006,1.6685360450133947e-05,0.0,46598.0,1.2,32.1,25.0,0.0,34.0,24.9,0.0,34.5,24.1,32.3,34.0,23.2,4.6,34.0,24.0,22.0,31.0,19.2,0.0,31.7,23.0,0.0,32.0,23.0
3989.365770423325,4178.644248,53740.12,0.0,533.996919503546,196.72960231967383,0.0,44609.0,42.2,34.7,24.1,-1.0,32.6,25.5,5.4,34.6,24.9,0.0,33.3,25.0,0.2,32.6,24.8,1.6,30.0,20.2,3.0,31.8,22.5,2.5,31.5,23.5
4098.782356950507,4292.735184,68691.1,0.0,1250.8069103185176,313.6146132051588,0.0,42563.0,5.4,32.7,24.1,8.0,33.4,25.2,4.4,34.1,24.5,2.2,34.3,25.5,23.6,33.8,23.8,1.0,32.8,20.0,0.2,30.5,22.9,46.0,33.0,22.7
