GWAP,LWAP,FLOW_VIS,RESERVE_GWAP_Fr,RESERVE_GWAP_Ru,RESERVE_GWAP_Rd,RESERVE_GWAP_Dr,Hourly Demand,RAINFALL_Catbalogan,TMAX_Catbalogan,TMIN_Catbalogan,RAINFALL_Roxas City,TMAX_Roxas City,TMIN_Roxas City,RAINFALL_Catarman,TMAX_Catarman,TMIN_Catarman,RAINFALL_Maasin,TMAX_Maasin,TMIN_Maasin,RAINFALL_Dumaguete,TMAX_Dumaguete,TMIN_Dumaguete
9173.26965546566,9935.815444,-960.8,5535.417901388889,2147.2601921865007,2.704443013522215e-05,501.5827337402131,41250.0,0.0,34.0,25.5,0.0,31.7,25.1,0.0,33.9,24.3,9.4,30.8,25.0,0.0,32.3,24.9
13345.356781789387,14288.56782,-28777.28,9736.97444196404,1182.5867206704852,0.0,2156.5046351712163,42915.0,0.0,34.5,25.9,0.0,32.5,25.5,0.0,34.3,24.7,0.0,32.0,25.0,0.0,31.7,26.4
9698.206315719506,10308.21012,-30751.36,6066.569317869966,3404.847051196563,0.0002033143824845,523.9110302700249,42689.0,0.5,33.5,24.5,0.0,32.3,25.1,-1.0,31.3,23.8,6.4,32.0,24.0,2.9,32.7,24.6
10898.537521024637,11650.3269,-26932.2,7009.638741197569,1439.464276852595,0.0,789.2669377970617,42093.0,3.0,33.9,25.0,32.0,30.5,23.7,-1.0,31.8,24.3,0.0,29.0,24.0,3.6,31.0,24.9
10464.24061289485,11074.37078,-25413.39,5377.332912499999,906.3312608724742,0.0,701.765777951919,41481.0,0.1,31.2,25.2,0.0,31.0,23.5,0.2,29.7,23.8,1.4,29.0,24.0,0.0,31.0,24.9
8299.574549745434,8936.079809,34929.87,3761.6731663194446,746.95388708166,0.0,97.19434625446851,38107.0,2.8,32.8,25.1,0.0,32.0,25.3,0.0,31.7,24.2,0.0,31.6,25.0,1.4,31.2,24.4
9707.330747740523,10299.08079,37092.1,3544.5780892361113,1667.4652719797352,0.0,301.2476290275086,37032.0,0.1,32.5,26.0,0.0,30.9,25.2,16.0,31.8,23.5,0.0,30.5,25.8,-1.0,32.1,24.9
9577.444721825685,10169.50625,22527.6,2639.2524253318825,1823.593470878939,0.0,348.27341420292765,40194.0,2.4,31.8,25.0,0.0,28.2,24.6,9.5,29.3,23.9,0.0,29.8,26.0,11.6,30.8,24.2
8039.858667810886,8443.147782,28415.85,391.0683104166667,929.246664625506,2.024291497975708e-06,319.82240803402533,41821.0,2.0,35.0,26.0,1.0,31.2,25.4,0.0,33.8,24.6,16.2,30.8,23.0,1.5,32.0,24.7
9423.921441892107,9994.624331,23829.64,1792.528248611111,370.8706243852459,2.049180327868852e-06,1109.1438985647974,42558.0,0.1,33.5,25.5,41.0,32.2,23.6,0.0,33.1,23.6,-1.0,29.0,23.5,17.6,31.1,24.8
19676.33423045571,20549.18271,83049.74,11027.644158082348,285.3165340277777,0.0,10123.156908775798,42452.0,0.0,35.1,25.1,4.5,31.3,25.2,4.8,31.8,23.8,0.5,29.0,24.2,0.0,31.4,26.4
17598.85529369354,18436.32959,76505.99,10628.519711846937,26.70677395833333,6.2499999999999995e-06,13457.914044433895,42701.0,7.6,31.2,24.9,15.0,30.7,25.7,47.3,29.8,24.2,15.4,29.0,24.0,15.3,31.6,25.5
9342.233276167894,9764.183498,55808.01,1350.7111423611111,0.0,4.166666666666666e-06,2058.558260986049,41099.0,-1.0,33.5,26.0,10.5,30.8,24.7,9.1,30.5,24.3,1.8,31.0,25.0,-1.0,31.3,25.4
11443.740919133385,12685.16499,83601.98,2762.6061452018944,0.0,0.0,7548.178095221076,39551.0,2.1,34.6,24.9,-1.0,32.8,25.5,0.0,33.8,25.1,0.0,31.0,26.0,4.0,32.2,26.0
8765.487487310504,9172.280852,55955.02,1221.6256302083334,4.079390972222222,2.083333333333333e-06,5343.40677960846,40369.0,3.0,34.4,24.7,0.0,32.5,25.7,0.0,32.7,24.2,5.4,31.2,25.2,45.7,31.7,24.4
24132.981065213447,25039.30323,75014.88,15122.572299224656,1182.168760763889,0.0,13216.299538755224,43165.0,0.0,34.2,25.8,0.0,32.5,25.8,0.0,33.1,23.8,1.6,31.6,25.5,0.0,32.3,25.4
17355.204831571362,18131.36463,43230.14,9348.933242013887,8.448234027777778,1.0416666666666665e-05,10817.083801772098,44681.0,0.0,35.0,26.4,1.5,33.4,25.0,0.0,34.6,25.4,11.8,31.8,24.8,0.2,33.1,26.5
19137.481707480565,20032.64467,48769.84,11434.978888541667,113.26489513888887,2.0905923344947734e-06,10092.281668757578,45030.0,0.0,34.3,26.5,23.0,33.0,24.9,0.0,34.6,25.6,0.0,30.8,27.4,0.3,32.1,24.8
19076.124749980307,20096.50979,36768.46,13220.339661458334,10.927410104529615,0.0,10055.989766249651,45222.0,0.0,36.2,27.0,11.5,32.1,25.7,0.0,33.8,25.9,3.6,32.3,26.8,0.0,33.8,25.7
8870.249039,9381.190114,20334.98,1182.6270392361114,0.0,0.0,878.3144465909047,42961.0,0.0,35.0,27.0,0.0,32.0,25.9,0.0,34.1,25.2,1.4,31.8,26.2,0.0,33.9,25.5
9180.836372901887,9710.553354,16725.65,1166.2570220868645,0.0,2.083333333333333e-06,740.7649179865405,40368.0,4.7,35.2,26.1,0.0,31.8,26.1,0.0,34.5,25.4,17.6,32.3,24.9,2.0,32.5,25.6
12775.627959957696,13501.27373,33967.81,4248.305930902778,0.1091118055555555,0.0,3077.328385400583,43528.0,32.2,34.0,25.0,28.5,31.8,24.1,35.4,32.8,23.6,1.5,30.5,25.0,24.5,33.0,25.8
19177.92592826276,20082.9481,58845.94,10382.0251218743,88.6512243902439,0.0,11368.605371467069,43170.0,28.5,33.3,24.5,7.5,30.8,24.1,0.1,32.4,23.4,23.2,29.9,24.1,9.2,32.5,24.2
24109.278479513738,25054.76562,74210.58,15779.358821794984,610.9540798611112,0.0,14828.978145435716,43740.0,0.0,33.5,25.5,0.0,32.2,26.4,0.8,32.0,25.0,0.0,30.6,25.3,0.0,31.3,25.4
22889.233063659747,23781.38879,63554.97,15569.20028191321,333.87364930555555,14.678396180555556,10069.39973165996,44439.0,4.9,32.0,25.0,2.5,32.9,25.1,1.1,32.2,24.6,16.0,31.0,25.6,0.0,32.4,25.8
14780.887134386714,15454.81919,52460.13,7583.695472451062,26.142440069686412,0.0,6093.081372814447,42176.0,48.4,32.4,25.0,-1.0,31.3,25.5,0.0,30.7,24.2,0.8,30.8,26.0,0.1,32.5,24.9
9800.993488477903,10229.06582,57300.29,2334.7384298611114,2.083333333333333e-06,2.083333333333333e-06,6702.370249343455,40712.0,13.2,34.0,24.3,0.5,31.9,25.6,0.0,33.3,24.3,0.0,31.8,25.4,0.0,33.3,24.7
19032.78499125355,20309.40362,108431.72,7161.924932166104,224.478971875,4.166666666666666e-06,6017.727153087217,39547.0,0.0,34.0,25.9,0.0,32.8,25.1,0.0,33.8,25.0,0.0,31.6,26.0,0.0,32.6,24.2
32077.945624205233,32844.31432,93348.12,19634.861945679833,803.5833330960854,2.1352313167259784e-06,11655.719506693966,45307.0,5.0,34.5,26.6,0.0,33.2,25.1,0.0,34.8,25.2,0.4,32.3,26.5,0.0,32.9,24.3
17719.43887338879,18521.22001,9527.09,10282.207917094822,105.99606042402826,4.240282685512367e-06,6558.282954653913,45978.0,0.0,34.5,26.8,0.0,32.8,25.0,1.0,34.2,24.8,-1.0,32.4,26.8,0.0,33.4,25.2
12979.793230464276,13895.59924,-10052.14,6065.066049305556,1.029163541666667,0.0,3434.5813730586005,45904.0,20.0,35.0,25.4,-1.0,32.9,25.0,0.0,34.4,24.6,-1.0,32.6,26.2,0.0,34.3,25.8
23884.79419341669,26710.17051,-7005.13,11847.124693724138,105.33940972222224,0.0,8403.729278758117,44415.0,0.1,33.8,26.6,17.0,32.0,24.2,0.6,33.7,24.3,-1.0,31.8,26.6,26.6,32.7,24.8
18892.44367,20110.7159,18149.04,11109.00712359058,8.761212500000001,0.0,7175.336407894001,42417.0,-1.0,34.5,26.6,0.0,30.4,24.8,0.0,33.2,25.7,0.0,30.8,26.0,0.5,30.4,24.6
8953.955468830876,9584.173314,29803.75,1328.5772142096869,0.0,4.195804195804195e-06,2108.919821260983,42120.0,0.0,35.6,26.0,0.0,32.9,25.8,0.0,34.6,25.5,1.0,32.6,27.0,0.0,32.8,24.3
11299.730663414204,11779.65796,62919.61,3724.7904539366136,32.24002921252286,0.0,6719.60043937258,40406.0,0.3,35.4,25.6,2.5,31.4,24.7,4.6,34.2,24.5,0.0,32.8,27.0,0.0,33.8,25.4
14426.863366532192,15263.65747,48129.56,8332.859197843745,43.20889651567944,0.0,7100.832341164591,45025.0,0.0,33.2,26.4,2.5,32.2,24.2,0.3,33.3,24.6,11.2,32.3,25.9,0.0,33.0,24.8
13080.63261,13919.59829,29116.91,4844.875169866065,61.65774673913043,0.0,3814.030300342125,46030.0,1.8,35.0,25.9,-1.0,31.9,25.1,2.8,32.9,24.2,60.8,32.7,24.0,0.0,33.3,26.5
8826.464738003984,9256.935175,0.0,2649.8333430784605,23.237890972222225,2.083333333333333e-06,2664.3310952745787,45625.0,33.9,35.0,25.0,-1.0,32.2,23.2,2.6,34.6,24.2,78.8,30.8,24.0,0.0,31.9,24.7
19023.60160524993,19721.32438,0.0,11356.005368574011,1655.1032546353583,0.0,4523.190617672415,45044.0,22.0,34.0,24.5,0.0,31.9,25.3,0.8,33.5,24.2,1.4,30.8,24.8,0.0,31.2,24.6
22896.42410790952,23921.21267,0.0,19423.47452419752,4870.614924808786,0.0,6680.242498439251,44237.0,36.0,33.0,26.0,0.0,31.7,24.8,9.5,31.2,24.0,21.0,30.8,25.0,0.0,32.9,26.5
14689.643946611675,15652.50241,0.0,11562.359458686587,2566.5714545576147,0.0,2591.6361065807364,40974.0,7.4,32.5,25.3,-1.0,31.4,25.5,2.7,31.9,24.6,2.2,30.8,25.8,5.6,30.6,25.5
7183.521272596243,7730.889255,0.0,4135.202881606178,1396.021285208453,0.0,272.1023321520332,36806.0,12.0,33.8,25.2,2.5,32.0,24.8,5.2,32.4,24.4,1.8,29.9,26.0,20.6,28.5,24.5
13249.427968111817,13917.30626,0.0,7293.1450375,666.0068565972222,0.0,2685.68134356514,41043.0,1.6,34.0,25.1,0.0,29.4,24.8,2.6,33.3,24.8,0.0,31.0,26.0,-1.0,32.2,24.7
15301.461869769058,16062.01491,3215.08,10304.454087205084,312.4279635416667,2.0905923344947734e-06,3421.232531362237,42695.0,0.6,34.2,25.1,1.0,33.0,25.2,0.0,34.7,24.8,0.0,31.3,26.4,0.8,32.9,25.3
24957.959122677003,25921.38192,74089.05,17268.775465836527,929.1398135416669,0.0,12305.221145785648,42104.0,0.6,32.4,24.5,0.0,31.0,25.0,28.2,31.0,23.2,2.6,31.6,24.5,0.2,30.3,25.4
28847.40100958005,30454.1864,59372.98,12720.292601516392,3805.675918402778,2.083333333333333e-06,4685.648781876051,42335.0,1.6,32.7,25.2,2.0,30.8,25.0,0.2,31.4,23.9,1.8,30.8,25.9,0.2,31.0,25.8
27083.84000310998,28086.79945,38691.03,17159.81775665113,1528.431379861111,0.0,5777.861857450928,41434.0,0.9,34.5,25.2,44.5,29.2,23.8,15.8,32.0,23.2,6.8,32.2,26.0,21.4,31.1,24.1
23844.28997,24689.51035,35205.55,17536.67563584013,1408.1849038194446,1.2347145833333333,8841.710036832117,40122.0,2.0,34.0,25.5,3.0,30.1,26.8,16.2,32.1,24.0,0.4,32.0,25.0,4.4,31.0,24.1
26726.990975495388,27630.80296,60196.97,19257.45327119806,1642.9882145833335,4.166666666666666e-06,10221.265986740833,38999.0,9.6,35.1,25.0,1.0,31.0,25.0,18.8,31.2,24.0,1.6,31.3,26.5,-1.0,31.6,26.8
19702.812156850818,20380.79971,9762.05,12778.442103819443,200.0025795138889,0.0,5022.401714057414,43348.0,14.0,33.1,23.1,5.5,31.4,26.8,25.0,32.0,22.6,3.8,32.0,25.4,28.5,31.1,24.6
21513.982525835767,22424.75431,36619.87,13245.212569678197,387.71029583333336,6.27177700348432e-06,7002.278701501355,43305.0,0.1,33.5,24.1,7.5,32.0,24.3,1.6,31.9,23.8,0.0,32.7,25.5,0.0,31.3,26.4
28786.975652646117,29686.10585,90200.73,19682.772271584592,2349.162290277778,0.0,8214.028270106151,43481.0,-1.0,34.0,25.0,7.5,32.0,25.8,0.0,30.8,23.7,31.6,30.3,25.0,-1.0,31.9,26.6
16507.986638226794,17404.13694,68813.11,9201.531755455217,217.42669677419357,6.451612903225806e-06,4165.568584683483,43811.0,0.0,34.0,25.0,5.0,31.0,26.0,0.0,32.9,24.0,3.2,33.6,26.2,0.0,32.1,27.0
20762.595344011468,21781.01962,68278.38,12616.26524236111,165.07383888888887,1.0416666666666666e-05,7632.138507435051,44583.0,39.8,32.2,24.5,0.0,32.0,27.4,18.2,31.8,23.5,0.0,31.8,25.3,-1.0,32.0,27.1
17371.388423584613,17859.20734,82110.3,9269.26814722222,39.777562499999995,0.0,7774.342540435366,41110.0,1.0,34.0,24.8,0.0,31.0,28.0,6.1,31.8,24.7,9.6,31.5,24.6,5.8,30.9,25.2
13365.88560014415,14245.28752,87841.89,5471.991704166667,4.2800013888888895,0.0,5924.9777422017505,39149.0,5.4,32.8,24.3,0.0,31.2,26.9,0.0,32.2,24.5,7.4,30.9,25.0,0.0,32.1,26.4
24265.27065351534,25502.05955,36240.29,16191.738797899565,2111.4616892361114,0.0,6512.525882485267,42967.0,0.0,33.4,26.4,0.0,32.2,25.5,0.0,31.9,24.0,10.4,31.8,25.0,7.6,32.2,25.1
38313.61623803161,40234.29653,47427.7,27467.293262290255,4027.5905317204297,0.0,6565.323911407519,44174.0,-1.0,34.2,26.4,0.0,32.0,25.2,0.0,33.3,24.6,0.0,31.8,26.0,9.1,32.4,24.3
25296.03174,26311.02826,37085.39,17613.119932679394,658.9228781249999,0.0,7741.879650545456,45122.0,0.0,34.7,26.5,0.0,32.0,25.2,0.0,33.4,24.6,2.2,31.8,24.8,-1.0,32.9,24.4
31267.777952821616,32978.2958,48439.63,18550.89602927588,3675.005707986111,0.0,7708.683287337875,45030.0,1.8,34.5,27.6,0.0,31.8,25.0,0.0,33.4,25.1,2.8,32.0,25.0,0.0,32.7,25.3
32923.88331007511,34275.23211,59875.67,22374.10965907103,5286.117854513888,0.0,7442.07167883049,44915.0,4.3,32.8,26.4,0.0,30.6,25.6,0.0,31.7,25.2,10.2,31.8,24.2,0.2,31.8,25.5
23503.74796049403,24784.16281,-24859.72,20670.35276164262,2517.6649045871563,8.256880733944954e-06,4741.614421616821,41106.0,0.4,35.1,26.4,0.0,33.0,26.0,0.0,34.2,25.6,22.6,30.8,24.5,11.0,32.4,25.1
10463.566495958532,11246.93878,2268.93,4585.112350905416,162.67362569444444,0.0,665.6882485829757,39086.0,0.6,34.1,25.9,3.5,32.2,25.0,0.0,34.6,24.6,16.0,30.6,25.0,8.0,31.7,25.0
25271.847025379084,26001.58669,11700.77,16568.074313541667,1243.5212413194445,0.0,7249.95321417783,42322.0,0.0,32.9,26.0,-1.0,30.2,26.0,0.5,34.1,24.1,0.0,30.2,26.2,6.0,29.9,24.6
27714.499695678463,28677.28817,32938.07,17377.72489291741,1693.681159375,0.0,5098.888644822513,43313.0,5.5,33.8,24.9,4.5,32.0,24.2,3.9,32.2,23.7,14.6,31.4,25.0,-1.0,31.3,25.3
13648.926612520412,14449.31485,26582.78,6377.3322777777785,48.1175295138889,2.083333333333333e-06,4857.263565049587,44069.0,0.8,33.6,26.0,10.0,31.6,25.4,16.0,31.8,24.2,45.6,30.8,24.8,0.6,31.0,25.8
11711.77303259991,12443.36548,24630.99,4598.735176736112,21.72945277777778,2.083333333333333e-06,4103.247835004136,43184.0,10.3,31.0,24.5,0.5,30.0,24.2,6.6,29.9,23.2,7.8,29.9,26.0,6.6,29.8,26.1
15855.387075588846,16685.5121,34678.16,8415.133591319445,52.06132986111111,0.0,6428.328071374785,43809.0,2.1,34.0,25.3,1.0,31.7,25.9,11.6,31.0,23.7,5.4,32.6,26.0,0.2,31.6,26.4
9582.943766102537,10317.68977,33786.65,2496.3389979166664,25.03692222222222,0.0,4007.680171720254,43441.0,52.7,33.2,24.2,0.5,32.4,25.7,10.0,31.4,23.8,0.4,29.0,25.4,0.0,31.6,27.3
9129.535543717604,9660.502851,55026.75,1901.2790343662757,16.040915277777778,6.2499999999999995e-06,6497.733857325096,39729.0,13.4,29.2,24.2,4.5,31.5,24.7,2.0,32.1,24.1,4.8,29.9,24.8,0.8,31.0,25.6
15429.853736462212,16501.3728,15884.32,8298.35051875,242.14930590277777,6.2499999999999995e-06,6147.826930698924,42842.0,21.3,31.4,24.2,5.0,31.5,25.7,13.0,30.5,24.4,9.8,28.1,25.0,4.2,31.2,25.3
10002.829947626544,10653.55417,-12827.06,3442.252460416667,29.90401770833333,2.083333333333333e-06,3949.016290696576,42183.0,19.3,30.5,25.0,14.5,31.2,26.0,54.6,31.2,25.3,48.8,26.0,25.0,0.2,30.4,25.1
8621.338685186469,9187.455189,10499.26,1553.008905208333,0.0,0.0,3464.564616709118,40723.0,54.7,27.8,24.6,31.0,30.5,25.5,41.1,29.8,24.6,45.0,26.5,24.0,6.4,28.1,25.3
9552.642033,10257.69919,18547.59,2457.7260881944444,0.0,0.0,3674.561002612851,41514.0,69.6,32.8,25.9,32.0,30.0,25.7,88.5,31.0,25.7,144.4,30.3,25.0,0.2,31.8,26.7
8785.504811796704,9320.362786,19958.92,1681.4025454861112,2.083333333333333e-06,4.166666666666666e-06,454.6824759812473,38367.0,129.7,29.0,23.5,241.0,27.9,23.6,183.6,31.1,24.0,108.6,26.6,24.6,24.5,30.6,25.3
2919.461164649807,3172.078811,16064.42,11.100032986111112,0.0,2.083333333333333e-06,755.3755667917492,33651.0,6.0,29.3,24.6,13.0,28.1,24.4,3.6,29.0,24.3,3.4,28.0,26.6,18.6,30.3,26.1
7684.119000403484,8196.724548,38451.0,1199.9312524305556,35.81905082872928,0.0,3042.178123238064,35489.0,0.0,34.0,26.4,9.5,30.5,24.3,0.0,33.5,25.1,0.0,30.8,26.0,0.3,32.7,27.7
8430.945244801871,9170.919402,25558.83,1989.859053279085,87.39696354166666,0.0,1249.7795839224264,37220.0,0.0,35.9,25.6,-1.0,30.6,24.4,0.0,35.2,24.8,0.0,32.0,26.2,0.0,32.9,24.5
4131.947257860974,4859.432845,9423.25,272.14817152777783,0.0,4.166666666666666e-06,1035.6392438454857,37058.0,2.7,35.0,26.0,15.5,32.2,25.5,-1.0,33.6,24.8,0.8,32.0,26.5,-1.0,32.7,25.6
7236.064789939202,7799.687071,-24377.34,1131.0476260416667,0.0,0.0,400.84064851627824,40009.0,7.2,27.5,23.0,-1.0,30.7,24.9,-1.0,29.6,22.9,0.4,29.9,24.8,9.9,31.4,25.1
9623.557213860153,10368.99162,-22653.46,2605.267501388889,8.256311458333332,2.083333333333333e-06,494.0462479256901,42256.0,2.0,32.8,24.6,0.0,31.3,26.8,1.8,31.5,24.5,3.4,31.6,25.2,0.2,31.2,26.6
9308.444615604492,10031.31357,-21201.94,2363.3931975694445,1.5767263888888892,0.0,624.3564919421148,42619.0,0.0,35.0,25.5,0.0,31.3,26.9,5.9,31.5,25.2,1.4,28.7,24.0,0.0,31.2,27.0
9699.401467,10420.31859,-27715.39,2693.3307544060303,14.917636805555556,2.083333333333333e-06,1546.8292481965625,42060.0,6.4,31.0,24.8,0.0,31.2,26.6,18.0,30.5,23.2,0.0,30.8,25.0,0.0,31.5,24.9
7365.621254,8477.323984,-6434.51,858.5681645743646,0.0,2.0905923344947734e-06,3843.359199585336,39409.0,1.6,29.8,24.9,0.0,31.5,26.6,8.6,29.7,24.1,0.6,30.6,25.7,-1.0,31.4,27.0
9506.213062917512,10247.33928,-3503.64,2907.536575347222,15.210517708333333,0.0,873.0403600917447,43650.0,6.6,33.0,25.2,0.0,31.8,27.2,154.7,31.0,23.8,0.0,31.2,25.8,0.0,31.8,26.2
10274.762179641277,10923.9826,2988.7000000000003,3001.6751630379435,16.25637395833333,0.0,3740.5856769974594,44275.0,0.0,33.3,25.0,0.0,31.5,26.8,6.7,30.3,24.1,0.0,31.8,26.0,0.6,32.4,26.8
12251.158927362532,12963.70756,22544.99,5006.18569375,52.62295625,2.083333333333333e-06,5146.280825620644,43603.0,21.8,30.0,25.0,1.0,32.0,26.1,15.5,30.0,23.4,37.6,29.9,25.0,0.5,32.0,26.6
12527.335591032692,13255.39568,25398.13,5450.4074538194445,12.758813541666669,0.0,4694.888782515529,42802.0,3.8,33.7,24.0,6.5,31.8,25.0,25.2,29.4,23.2,7.0,30.8,25.0,37.4,31.8,24.1
10231.409105858402,10910.65798,23725.35,3225.6873263888892,7.427083333333335,0.0,3241.5115617568913,42989.0,0.2,35.0,25.2,5.0,30.1,26.2,1.3,32.1,23.3,0.8,29.9,26.0,0.0,31.5,27.8
9473.553145536687,10138.48269,29952.86,2544.302759375,23.564227874564462,0.0,2606.404782167498,41705.0,0.7,35.6,25.2,0.0,31.6,27.5,2.5,32.2,24.5,0.8,31.8,25.8,0.0,31.6,28.3
9327.796925021768,9985.120023,50430.7,2231.001468402778,5.538148958333334,4.166666666666666e-06,3387.7138309272564,39808.0,3.7,35.0,25.2,7.0,31.7,26.2,14.5,32.0,23.8,0.0,31.6,25.0,0.0,32.1,26.4
15538.785043695756,16364.5339,32896.07,8084.01845,81.21084791666668,2.083333333333333e-06,5988.887794337518,43163.0,15.7,33.5,26.0,2.0,30.3,27.6,51.6,31.8,24.7,30.8,31.6,25.0,-1.0,32.1,27.3
12851.207007684132,13619.53087,8756.960000000001,5725.515999305555,76.28835173611111,0.0,4622.191931346674,43888.0,1.1,33.2,25.4,2.5,31.8,26.5,18.9,28.4,23.9,3.6,30.8,25.6,0.0,31.5,26.5
11799.485190279767,12464.75253,20324.79,4693.628729513889,23.49650836236934,4.181184668989547e-06,4900.202202140393,43033.0,4.4,33.1,24.8,18.5,31.4,25.9,9.7,31.0,23.7,0.0,30.6,26.0,5.7,31.4,26.3
10913.441226947782,11546.43971,24936.54,3943.575067708334,2.465744791666667,0.0,4966.085572047376,42544.0,22.3,28.4,24.0,27.0,31.9,25.5,17.0,28.6,24.1,49.8,29.4,24.8,0.1,31.8,26.4
10901.078668528511,11525.57952,41427.0,3930.929463888889,10.441623958333334,6.2499999999999995e-06,1202.7602167671173,40504.0,28.3,25.9,23.0,19.0,28.1,24.7,9.3,29.4,24.0,21.8,26.0,24.8,11.1,29.3,26.6
8590.723055740349,8939.60814,34788.18,1933.586698611111,0.0,0.0,291.1477224976113,38241.0,9.3,26.8,22.6,39.0,29.0,24.4,5.2,29.2,23.3,30.0,29.9,24.0,3.0,29.5,24.9
7810.514088,8252.396862,46107.88,947.1870264808364,4.181184668989547e-06,0.0,340.4056440959809,36564.0,3.8,30.8,24.1,0.0,29.5,25.4,0.9,28.3,23.3,1.0,28.9,25.0,0.0,30.8,25.2
9856.755877,10612.18778,44107.67,3023.061321311432,6.874179211469534,2.1428571428571427e-06,2751.1927413911285,41873.0,53.2,32.0,23.9,23.0,31.4,25.0,9.9,30.2,23.2,0.0,30.9,25.8,4.3,31.2,24.9
11177.11063167876,11951.8986,47812.55,3883.981100310738,2.956693706293706,0.0,3172.829099907776,43349.0,0.7,32.5,24.6,60.0,30.4,24.8,0.0,29.8,23.2,0.0,31.8,26.2,6.6,31.2,25.6
22247.03194276777,23418.18329,67819.42,14590.171578063067,41.795598958333336,2.083333333333333e-06,2968.481932264445,44011.0,4.8,33.1,25.0,0.0,31.2,27.4,7.8,30.5,23.9,0.4,32.8,26.2,0.0,31.0,26.8
27275.738469315696,28458.66237,47880.76,21886.535197306755,1621.1417378472222,0.0,8014.833286975023,44627.0,0.4,34.2,25.5,11.0,30.8,26.2,0.0,31.8,24.2,3.2,30.9,26.0,0.0,31.4,27.7
23798.231948677963,24899.66473,31578.76,18913.600796527775,1647.2064524305558,0.0,5779.240664199343,44460.0,1.0,34.2,23.8,12.0,31.8,27.0,7.2,31.2,23.1,0.6,31.2,25.6,12.4,31.6,24.2
26018.99373576532,27200.95933,61969.07,20716.397015363596,1513.150913194445,2.083333333333333e-06,8133.510941011216,41916.0,0.0,34.0,23.9,0.0,30.6,27.1,0.0,31.6,22.2,0.0,32.8,25.0,0.0,31.3,25.2
27428.60392705726,29665.00163,108849.4,15076.940367473551,845.7721534722223,0.0,11466.517564736812,38786.0,7.6,34.6,25.1,0.0,31.0,27.2,15.1,31.5,25.0,14.8,31.8,24.6,0.0,32.0,25.4
30525.214459657105,32008.46923,48114.89,24952.85014359631,3712.564074305555,0.0,6170.043438674624,43681.0,0.1,34.0,25.8,3.0,29.6,27.2,2.8,31.8,24.8,2.4,32.0,25.5,3.8,30.8,26.8
36785.2122,38035.05996,55677.52,23644.76149028133,7805.541035416667,0.0,6549.197193165982,44457.0,0.8,34.0,24.6,0.0,31.2,27.0,0.0,31.9,24.2,18.0,32.3,24.6,-1.0,31.2,27.2
22322.060725411913,22971.2151,57306.05,17654.763364583334,1154.9476572916667,2.083333333333333e-06,5854.080607148686,41343.0,23.8,34.0,24.9,2.5,31.7,25.0,3.6,32.1,26.2,132.6,28.9,23.8,15.9,31.3,24.8
27989.271329060583,28829.17455,68166.37,22486.747111345852,1132.308515972222,0.0,6941.788514746808,42466.0,5.7,33.3,25.1,7.0,30.8,25.6,7.9,32.8,24.4,10.0,30.6,25.0,12.8,30.2,26.4
30254.24337298516,31142.47666,68430.95,24774.142363782845,1354.633882638889,0.0,9485.335762072404,42219.0,6.7,32.5,25.0,0.0,31.5,26.8,17.2,30.8,24.3,0.8,29.9,25.6,0.2,31.0,26.1
27336.72481202907,27966.05821,50734.42,22034.31899583334,754.7592166666666,0.0,7221.996569326852,40841.0,0.5,33.6,24.8,0.0,30.2,27.0,7.8,30.3,24.1,1.2,31.8,26.0,0.0,31.0,27.3
21990.901119258648,22798.78146,64140.97,16349.163890972222,465.00595590277777,0.0,5435.973671978579,38237.0,12.8,31.4,23.8,0.5,31.4,26.5,16.2,29.8,22.8,55.0,29.9,23.4,11.9,31.2,26.0
31337.83966609359,32266.33432,48681.88,25045.864945560923,1200.8735350694442,5.555555555555556e-06,9201.83351129568,41234.0,0.1,32.3,23.0,0.0,29.7,26.4,-1.0,29.6,22.5,2.0,30.0,24.8,4.6,29.3,26.0
51074.099914054415,55030.07108,62896.5,28405.09930183971,11907.90182465278,0.0,8795.461704796324,42252.0,3.1,31.4,24.1,0.0,31.0,26.8,1.4,31.2,23.3,10.0,29.9,24.1,-1.0,30.9,26.6
34298.563778864605,36545.89233,66693.38,24020.127020366355,620.5867121527779,0.0,13369.554157460492,42120.0,0.0,33.2,25.0,0.0,30.8,26.4,0.1,31.6,25.2,1.0,30.3,25.5,1.2,31.0,24.1
26469.67680396551,27367.92391,77414.8,21899.016068701003,360.01379930555555,0.0,8520.653376856495,40503.0,38.3,29.2,24.2,4.0,30.6,25.6,75.0,28.4,23.6,12.8,27.0,25.0,4.0,29.8,24.8
29076.24224167544,29941.52835,76474.19,23609.667702430557,147.99243506944444,0.0,10439.055872719906,41044.0,38.5,29.0,24.0,27.0,28.2,24.3,10.9,28.8,22.6,47.4,28.3,25.0,0.5,29.8,24.5
9657.560705908212,10079.46662,54178.51,3887.798020833334,0.0,0.0,969.9172966567904,39341.0,1.2,29.7,25.2,3.0,30.0,24.5,0.1,30.9,24.6,0.2,29.9,25.8,-1.0,31.6,24.7
3871.733095054747,4399.70965,153.7,1073.9167600694443,4.320498263888889,4.352663194444444,301.24168472859196,37532.0,0.1,30.8,23.9,10.0,30.3,24.9,2.1,30.3,24.3,0.0,30.6,25.6,0.0,31.6,24.5
